Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2019,Fall,2019-fa,PSYC,204,Intro to Brain and Cognition,LEC,16,53,28,17,9,4,8,5,1,2,1,1,3,1,"Dolcos, Sanda M"
2019,Fall,2019-fa,PSYC,210,Behavioral Neuroscience,LEC,17,15,12,11,39,8,7,22,4,8,8,1,9,0,"Juraska, Janice M"
2019,Fall,2019-fa,PSYC,216,Child Psych,LEC,0,93,0,0,73,0,0,39,0,0,26,0,9,1,"Hyde, Daniel"
2019,Fall,2019-fa,PSYC,224,Cognitive Psych,LEC,0,63,0,0,69,0,0,37,0,0,19,0,3,1,"Sahakyan, Lili"
2019,Fall,2019-fa,PSYC,230,Perception & Sensory Processes,LEC,69,38,18,20,20,6,5,9,0,1,1,0,8,1,"Lleras Buetti, Simona"
2019,Fall,2019-fa,PSYC,235,Intro to Statistics,LEC,6,2,7,5,4,2,0,3,2,1,1,1,3,2,"Wang, Michelle Y"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,13,7,5,5,3,4,2,2,1,0,0,0,0,"Berson, Talia R"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,7,7,4,10,5,4,5,0,0,0,0,2,0,"Berson, Talia R"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,4,3,12,7,9,5,0,2,2,0,1,0,1,1,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,4,12,7,6,7,1,2,1,0,1,1,1,0,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,5,8,10,7,4,1,2,0,0,0,0,1,0,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,6,6,5,8,4,1,6,2,1,0,0,2,0,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,12,4,16,8,5,1,0,0,0,0,0,1,0,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,238,Psychopathol & Probs in Living,LEC,0,6,14,8,5,5,1,2,1,0,0,0,2,0,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,239,Community Psych,LEC,0,43,10,7,10,2,1,4,0,0,0,0,0,0,"Aber, Mark S"
2019,Fall,2019-fa,PSYC,245,Industrial Org Psych,LEC,11,41,14,23,22,10,6,10,1,2,4,0,3,2,"Newman, Daniel A"
2019,Fall,2019-fa,PSYC,248,Learning and Memory,LEC,0,66,0,0,66,0,0,37,0,0,2,0,0,0,"Dell, Gary S"
2019,Fall,2019-fa,PSYC,250,Psych of Personality,LEC,25,16,11,13,17,12,9,8,5,5,2,1,10,1,"Briskin, Julia L"
2019,Fall,2019-fa,PSYC,312,Psychology of Race & Ethnicity,LEC,4,18,19,25,26,9,4,2,0,0,0,0,0,0,"Lyubansky, Mikhail"
2019,Fall,2019-fa,PSYC,324,Developmental Psychopathology,LEC,8,31,16,8,29,11,18,9,2,7,5,1,3,0,"Rudolph, Karen D"
2019,Fall,2019-fa,PSYC,333,Social Psych in Society Lab,LEC,0,23,12,10,7,13,3,4,2,1,1,1,4,0,"Cohen, Dov"
2019,Fall,2019-fa,PSYC,350,Personality Lab,LEC,0,54,0,0,28,0,0,8,0,0,0,0,2,1,"Fraley, Robert C"
2019,Fall,2019-fa,PSYC,353,Social Cognition,LEC,2,49,0,0,24,0,0,11,0,0,2,0,6,0,"Srull, Thomas K"
2019,Fall,2019-fa,PSYC,363,Developmental Child Psych Lab,LEC,5,8,6,2,8,2,1,3,0,0,2,0,1,0,"Shenouda, Christine K"
2019,Fall,2019-fa,PSYC,403,Memory and Amnesia,LEC,0,88,0,0,42,0,0,13,0,0,1,0,3,0,"Schwarb, Hillary"
2019,Fall,2019-fa,PSYC,408,Human Behavior Genetics,LCD,0,43,0,0,7,0,0,2,0,0,0,0,1,0,"Derringer, Jaime L"
2019,Fall,2019-fa,PSYC,417,Neurosci of Eating & Drinking,LEC,8,23,8,2,9,7,4,4,1,2,0,2,2,0,"Liang, Nu-Chu"
2019,Fall,2019-fa,PSYC,425,Psych of Language,LEC,1,10,3,7,5,6,3,1,1,0,0,1,3,1,"Montag, Jessica L"
2019,Fall,2019-fa,PSYC,433,Evolutionary Neuroscience,LEC,6,24,5,4,12,9,2,10,6,2,7,2,7,1,"Rhodes, Justin S"
2019,Fall,2019-fa,PSYC,450,Cognitive Psychophysiology,LCD,3,15,0,0,6,0,0,2,0,0,1,0,0,0,"Federmeier, Kara D"
2019,Fall,2019-fa,PSYC,453,Cog Neuroscience of Vision,LEC,1,7,3,1,5,3,1,3,0,0,0,0,0,0,"Beck, Diane M"
2019,Fall,2019-fa,PSYC,468,Psych and Law,LEC,3,31,15,8,11,4,4,1,0,0,0,0,1,0,"Miller, Andrea L"
2019,Fall,2019-fa,PSYC,475,Personnel Psych,LEC,66,14,0,3,0,0,0,0,0,0,0,0,0,0,"Zhang, Bo"
2019,Fall,2019-fa,PSYC,496,VR Technology and Perception,LEC,7,3,6,2,1,0,2,0,0,0,0,0,1,1,"Wang, Ranxiao"
2019,Fall,2019-fa,PSYC,496,IntroFaciltatngIntrGrpDialogue,LEC,12,5,4,1,0,1,0,0,0,0,0,0,0,0,"Wantland, Ross A"
2019,Fall,2019-fa,PSYC,506,Statistical Methods I,LEC,16,24,0,1,0,0,0,0,0,0,0,0,0,0,"Gratton, Gabriele"
2019,Fall,2019-fa,PSYC,594,Multivar Anlys in Psych and Ed,LCD,24,8,1,1,0,0,0,0,0,0,0,0,0,0,"Xia, Yan"
2019,Fall,2019-fa,REHB,330,Disability in American Society,LCD,13,27,16,19,14,6,6,1,2,0,0,0,2,0,"Rice, Laura A"
2019,Fall,2019-fa,REHB,402,Medical Aspects of Disability,LCD,0,10,4,9,7,3,2,0,0,0,0,0,0,0,"Strauser, David R"
2019,Fall,2019-fa,REL,101,Bible as Literature,LEC,0,8,10,2,4,1,0,0,0,1,0,0,3,0,"Layton, Richard A"
2019,Fall,2019-fa,REL,104,Asian Mythology,DIS,0,2,12,3,4,2,2,1,0,1,0,0,1,1,"Zhang, Shaodan"
2019,Fall,2019-fa,REL,104,Asian Mythology,DIS,3,8,10,4,2,1,0,1,1,0,0,0,0,0,"Ellingson, Hannah G"
2019,Fall,2019-fa,REL,104,Asian Mythology,DIS,3,6,5,3,3,1,0,1,2,0,0,0,2,0,"Ellingson, Hannah G"
2019,Fall,2019-fa,REL,104,Asian Mythology,DIS,1,10,4,4,3,1,2,2,0,0,0,0,0,0,"Ellingson, Hannah G"
2019,Fall,2019-fa,REL,104,Asian Mythology,DIS,0,3,7,8,4,1,0,2,0,0,0,0,0,0,"Zhang, Shaodan"
2019,Fall,2019-fa,REL,104,Asian Mythology,DIS,0,5,9,8,2,0,0,1,0,0,0,0,1,1,"Zhang, Shaodan"
2019,Fall,2019-fa,REL,108,Religion & Society in West I,LCD,45,26,6,3,1,0,0,0,0,0,0,1,0,0,"Rosenstock, Bruce"
2019,Fall,2019-fa,REL,110,World Religions,DIS,7,14,4,2,1,0,0,0,0,0,0,0,0,0,"Lehman, David B"
2019,Fall,2019-fa,REL,110,World Religions,DIS,4,8,6,4,5,1,1,0,0,0,0,0,0,0,"Lehman, David B"
2019,Fall,2019-fa,REL,110,World Religions,DIS,7,10,2,4,3,0,0,1,2,0,0,0,0,0,"Folkenroth, Emma"
2019,Fall,2019-fa,REL,110,World Religions,DIS,11,5,1,1,0,2,2,0,1,0,1,0,1,0,"Folkenroth, Emma"
2019,Fall,2019-fa,REL,110,World Religions,DIS,11,6,4,2,1,2,1,0,0,0,0,0,0,0,"Acar, Asena"
2019,Fall,2019-fa,REL,110,World Religions,DIS,9,7,2,4,2,2,0,0,0,0,0,0,1,0,"Crane, Benjamin W"
2019,Fall,2019-fa,REL,110,World Religions,DIS,10,14,2,1,2,0,0,0,0,0,0,0,0,0,"Acar, Asena"
2019,Fall,2019-fa,REL,110,World Religions,DIS,11,4,9,3,0,0,0,0,0,1,0,0,1,0,"Crane, Benjamin W"
2019,Fall,2019-fa,REL,110,World Religions,DIS,11,8,5,4,1,0,0,0,0,0,0,0,0,0,"Marshall, Levi Y"
2019,Fall,2019-fa,REL,110,World Religions,DIS,7,11,3,1,2,0,1,0,0,0,0,0,1,0,"Wenneborg, Emily"
2019,Fall,2019-fa,REL,110,World Religions,DIS,17,8,2,1,0,0,0,0,0,0,0,1,0,0,"Marshall, Levi Y"
2019,Fall,2019-fa,REL,110,World Religions,DIS,11,9,2,2,1,2,0,2,0,0,1,0,0,0,"Acar, Asena"
2019,Fall,2019-fa,REL,110,World Religions,DIS,18,5,0,1,1,0,0,0,0,0,0,0,1,0,"Marshall, Levi Y"
2019,Fall,2019-fa,REL,110,World Religions,DIS,9,4,2,4,2,2,2,0,0,0,0,0,0,0,"Wenneborg, Emily"
2019,Fall,2019-fa,REL,231,Religion and Philosophy,LCD,5,10,3,1,3,0,1,1,0,0,0,0,4,0,"Rosenstock, Bruce"
2019,Fall,2019-fa,REL,236,"Religion, Violence & America",LEC,0,6,5,2,1,2,0,1,1,0,0,0,3,0,"Ebel, Jonathan H"
2019,Fall,2019-fa,RHET,233,Adv Rhetoric & Composition,LCD,1,18,4,1,0,0,0,0,0,0,0,0,0,0,"Ware, Ryan M"
2019,Fall,2019-fa,RHET,233,Adv Rhetoric & Composition,LCD,6,1,5,1,2,0,2,2,0,0,0,1,1,0,"Groundwater, Evin S"
2019,Fall,2019-fa,RHET,233,Adv Rhetoric & Composition,LCD,2,16,2,1,1,0,0,0,0,0,0,0,1,0,"Kranek, Allison A"
2019,Fall,2019-fa,RST,100,RST in Modern Society,LCD,45,37,35,18,24,16,10,10,2,4,2,1,5,1,"Shinew, Kimberly J"
2019,Fall,2019-fa,RST,101,Orientation to RST,LCD,31,21,11,4,2,4,1,1,2,0,0,1,1,0,"Pyrz, Patty S"
2019,Fall,2019-fa,RST,130,Foundations of Sport Mgt,LCD,1,5,6,8,19,2,4,8,0,0,3,0,3,0,"Raycraft, Michael"
2019,Fall,2019-fa,RST,150,Foundations of Tourism,LCD,1,4,14,12,4,2,1,2,0,0,0,0,2,0,"Milazzo, Liselle A"
2019,Fall,2019-fa,RST,199,Illini Student Athlete Seminar,LCD,0,53,9,3,8,1,1,3,1,1,0,1,0,0,"Raycraft, Michael"
2019,Fall,2019-fa,RST,199,Technology in Modern Society,ONL,9,32,47,21,16,14,6,4,7,0,0,1,13,1,"Morris, Lynn B"
2019,Fall,2019-fa,RST,200,Leadership in RST,LCD,0,29,0,0,4,0,0,2,0,0,0,0,1,0,"Hardin, Donald R"
2019,Fall,2019-fa,RST,200,Leadership in RST,LCD,1,28,0,0,15,0,0,7,0,0,5,0,2,0,"Hardin, Donald R"
2019,Fall,2019-fa,RST,210,Management in RST,LCD,1,13,23,17,31,11,5,6,1,0,0,0,0,0,"Liechty, Toni"
2019,Fall,2019-fa,RST,230,Diversity in RST,LCD,14,57,14,12,24,5,4,7,1,0,0,0,0,0,"Stodolska, Monika"
2019,Fall,2019-fa,RST,242,Nature and American Culture,ONL,0,569,0,0,35,0,0,15,0,0,0,0,11,0,"Farr, Jeffrey R"
2019,Fall,2019-fa,RST,242,Nature and American Culture,ONL,0,557,0,0,74,0,0,36,0,0,8,0,26,2,"Farr, Jeffrey R"
2019,Fall,2019-fa,RST,255,Ethical Issues in RST,LCD,1,13,0,0,13,0,0,0,0,0,0,0,0,0,"Hardin, Donald R"
2019,Fall,2019-fa,RST,255,Ethical Issues in RST,LCD,0,21,0,0,16,0,0,8,0,0,4,0,3,0,"Hardin, Donald R"
2019,Fall,2019-fa,RST,260,Disability in RST,ONL,111,40,22,18,19,10,4,5,3,1,1,3,33,1,"Lefevour, Kelsey M"
2019,Fall,2019-fa,RST,316,Leisure and Human Development,LCD,1,16,7,6,5,3,2,4,0,1,1,0,1,0,"Wachter, Cynthia J"
2019,Fall,2019-fa,RST,325,Marketing in RST,LCD,2,6,10,4,11,13,5,7,3,1,0,0,2,0,"Zou, Suiwen"
2019,Fall,2019-fa,RST,335,Leisure and Consumer Culture,LCD,9,10,6,3,7,2,2,6,0,1,1,0,0,0,"Wachter, Cynthia J"
2019,Fall,2019-fa,RST,340,Facility Management in RST,LCD,13,27,6,2,7,0,1,1,0,0,0,0,0,0,"Deterding, Robyn M"
2019,Fall,2019-fa,RST,354,Legal Aspects of Sport,LCD,1,10,9,1,14,10,5,4,2,1,0,1,0,0,"Emkes, Kyle J"
2019,Fall,2019-fa,RST,370,Research Methods & Analysis,LCD,7,14,11,8,8,3,2,2,3,0,2,3,1,0,"Berdychevsky Ku, Yelyzave"
2019,Fall,2019-fa,RST,410,Strategic Thinking in RST,LCD,0,6,3,10,13,11,6,6,1,4,1,0,1,0,"Woolf, Julian R"
2019,Fall,2019-fa,RST,429,Contemporary Issues in RST,LCD,0,12,3,6,14,4,2,2,0,0,0,0,0,0,"Stewart, William P"
2019,Fall,2019-fa,RST,430,Sport & Development,LCD,12,9,17,10,12,2,3,1,1,0,0,0,0,0,"Chung, Mi Ryoung"
2019,Fall,2019-fa,RST,460,Event Management in RST,LCD,5,31,2,6,9,1,2,1,0,0,0,0,0,0,"Deterding, Robyn M"
2019,Fall,2019-fa,RST,465,Event Implementation in RST,LCD,0,9,5,2,6,2,3,1,0,0,0,0,0,0,"Raycraft, Michael"
2019,Fall,2019-fa,RST,480,Orientation to Practicum,LCD,0,20,9,9,4,0,2,1,0,0,0,0,0,0,"Kaczorowski, John N"
2019,Fall,2019-fa,SBC,500,SBC Essentials,ONL,0,36,3,3,0,0,0,0,0,0,0,0,0,0,"Meron, Shachar"
2019,Fall,2019-fa,SBC,501,Strat Branding: Global Persp,ONL,10,10,10,4,5,1,1,0,1,0,0,0,0,0,"Torelli, Carlos J"
2019,Fall,2019-fa,SBC,502,Essentials of Business Mgmt,ONL,12,15,11,2,2,1,0,0,0,0,0,0,0,0,"Raquel, Steve A"
2019,Fall,2019-fa,SBC,511,Strat. Analytics & Data Visual,ONL,18,9,9,1,1,0,0,0,0,0,0,0,1,0,"Sachdev, Vishal"
2019,Fall,2019-fa,SBC,512,Professional SBC Capstone Proj,ONL,0,34,0,1,0,0,0,0,0,0,0,0,1,0,"White, Tiffany B"
2019,Fall,2019-fa,SCAN,251,Viking Mythology,DIS,4,8,3,3,4,3,1,2,0,0,1,1,1,0,"LaBare, Gabrielle K"
2019,Fall,2019-fa,SCAN,251,Viking Mythology,DIS,9,8,1,0,4,3,1,3,0,0,1,0,0,1,"Cornell, Megan E"
2019,Fall,2019-fa,SCAN,251,Viking Mythology,DIS,20,6,0,1,2,0,0,0,1,1,0,0,1,0,"Cornell, Megan E"
2019,Fall,2019-fa,SCAN,251,Viking Mythology,DIS,5,7,3,2,2,3,0,2,0,1,0,0,1,0,"LaBare, Gabrielle K"
2019,Fall,2019-fa,SCAN,251,Viking Mythology,DIS,16,3,0,0,3,0,1,1,0,0,0,0,1,0,"Cornell, Megan E"
2019,Fall,2019-fa,SCAN,252,Viking Sagas in Translation,LCD,3,10,4,3,4,1,0,1,0,0,0,0,0,0,"Malekin, Bjorn"
2019,Fall,2019-fa,SE,100,Introduction to ISE,LCD,97,21,13,0,9,6,0,0,0,0,0,0,2,0,"Krishnan, Girish"
2019,Fall,2019-fa,SE,261,Business Side of Engineering,LCD,18,18,12,21,5,5,5,1,0,0,1,0,0,0,"Sowers, Richard B"
2019,Fall,2019-fa,SE,310,Dsgn of Structures & Mechanism,LCD,0,9,15,20,9,11,8,4,1,1,0,0,2,0,"Kim, Harrison H"
2019,Fall,2019-fa,SE,320,Control Systems,LCD,4,14,18,14,7,8,2,2,0,0,0,0,1,0,"Etesami, Seyed Rasoul"
2019,Fall,2019-fa,SE,361,Emotional Intelligence Skills,LCD,0,3,11,7,2,2,0,1,0,0,0,0,0,0,"Spencer, Gayle"
2019,Fall,2019-fa,SE,400,Engineering Law,LCD,0,13,21,13,3,2,1,0,0,0,0,0,0,0,"Barich, Joseph M"
2019,Fall,2019-fa,SE,402,Comp-Aided Product Realization,LAB,0,7,9,2,1,2,1,0,0,0,0,0,0,0,"Leake, James M"
2019,Fall,2019-fa,SE,410,Component Design,LCD,3,4,5,3,5,3,2,3,2,1,0,0,0,0,"Li, Yumeng"
2019,Fall,2019-fa,SE,420,Digital Control Systems,LCD,4,3,9,2,3,1,0,0,0,1,0,0,0,0,"Stipanovic, Dusan M"
2019,Fall,2019-fa,SE,450,Decision Analysis I,LCD,1,11,4,6,1,5,2,0,1,0,2,0,0,0,"Wang, Pingfeng"
2019,Fall,2019-fa,SE,494,Senior Engineering Project I,LBD,0,37,15,7,0,0,0,1,0,0,0,0,0,0,"Wildblood, Harry S"
2019,Fall,2019-fa,SE,495,Senior Engineering Project II,LAB,7,40,5,6,1,0,0,1,0,0,0,0,0,0,"Wildblood, Harry S"
2019,Fall,2019-fa,SHS,120,"Child, Comm, & Lang Ability",ONL,0,74,0,0,10,0,0,5,0,0,2,0,3,0,"Wachtel, Jayne M"
2019,Fall,2019-fa,SHS,120,"Child, Comm, & Lang Ability",ONL,0,65,0,0,15,0,0,5,0,0,0,0,0,0,"Wachtel, Jayne M"
2019,Fall,2019-fa,SHS,120,"Child, Comm, & Lang Ability",ONL,0,76,0,0,12,0,0,3,0,0,1,0,2,0,"Wachtel, Jayne M"
2019,Fall,2019-fa,SHS,120,"Child, Comm, & Lang Ability",ONL,0,65,0,0,16,0,0,3,0,0,0,0,0,0,"Wachtel, Jayne M"
2019,Fall,2019-fa,SHS,120,"Child, Comm, & Lang Ability",ONL,0,60,0,0,23,0,0,3,0,0,1,0,2,1,"Wachtel, Jayne M"
2019,Fall,2019-fa,SHS,120,"Child, Comm, & Lang Ability",ONL,0,40,0,0,25,0,0,8,0,0,2,0,6,0,"Wachtel, Jayne M"
2019,Fall,2019-fa,SHS,121,American Sign Language I,LCD,0,16,2,2,0,0,0,1,0,0,0,0,0,0,"Colon, Carlos"
2019,Fall,2019-fa,SHS,170,Intro Hum Comm Sys & Disorders,LCD,47,44,18,4,16,4,3,5,1,2,1,0,0,0,"Lydon, Elizabeth A"
2019,Fall,2019-fa,SHS,221,American Sign Language II,LCD,1,12,1,0,2,2,0,2,1,0,2,0,0,0,"Dramin Weiss, Susan M"
2019,Fall,2019-fa,SHS,222,Lang&Culture Deaf Communities,ONL,28,34,10,6,2,0,2,0,0,0,0,1,0,0,"Davies Brenier, Laura"
2019,Fall,2019-fa,SHS,222,Lang&Culture Deaf Communities,ONL,10,16,8,0,5,4,0,0,0,1,0,0,0,0,"Davies Brenier, Laura"
2019,Fall,2019-fa,SHS,280,Communication Neuroscience,LCD,4,10,14,9,11,17,6,0,1,1,0,2,1,0,"Aronoff, Justin E"
2019,Fall,2019-fa,SHS,300,Anat & Physiol Spch Mechanism,LCD,6,16,10,6,11,6,2,3,1,0,1,0,0,0,"Ishikawa, Keiko"
2019,Fall,2019-fa,SHS,320,Development of Spoken Language,LCD,12,40,11,14,18,7,6,8,0,0,0,1,0,0,"Channell, Marie M"
2019,Fall,2019-fa,SHS,333,Child Neurodev Disorders,LCD,3,8,14,6,8,1,0,1,0,0,0,0,0,0,"Hahn, Laura J"
2019,Fall,2019-fa,SHS,375,Comm Partners & Health,DIS,18,2,3,1,0,0,0,1,0,0,0,0,0,0,"Olson, Jaime L"
2019,Fall,2019-fa,SHS,375,Comm Partners & Health,DIS,18,2,0,1,0,0,0,0,0,0,0,0,1,0,"Olson, Jaime L"
2019,Fall,2019-fa,SHS,450,Intro Audiol & Hear Disorders,LCD,16,18,8,5,8,1,2,1,1,0,0,0,0,0,"Mertes, Ian B"
2019,Fall,2019-fa,SHS,451,Aural Rehab Children to Adults,LCD,0,54,10,6,7,1,0,1,0,0,0,0,0,0,"Thomas, Jean"
2019,Fall,2019-fa,SHS,470,Neural Bases Spch Lang,LCD,0,22,9,2,0,1,0,0,0,0,0,0,0,0,"Monson, Brian"
2019,Fall,2019-fa,SHS,511,Asst & Mgmt of Voice Disorders,LCD,1,17,4,3,3,0,0,0,0,0,0,0,0,0,"Ishikawa, Keiko"
2019,Fall,2019-fa,SHS,532,Lang Disorders Schl-Age Child,LCD,7,14,0,0,1,0,0,0,0,0,0,0,0,0,"Parsons, Cynthia J"
2019,Fall,2019-fa,SHS,534,Aphasia and Related Disorders,LCD,0,14,4,1,3,0,0,0,0,0,0,0,0,0,"Hengst, Julie A"
2019,Fall,2019-fa,SHS,572,Counseling in Comm Disorders,LEC,4,12,4,1,5,0,0,0,0,0,0,0,0,0,"Hengst, Julie A"
2019,Fall,2019-fa,SLAV,117,Russ & E Euro Science Fiction,LCD,0,16,3,1,6,0,0,0,0,0,0,0,0,0,"Tempest, Richard V"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,1,14,3,3,4,1,2,0,1,0,0,0,1,0,"Avalos, Miguel A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,2,9,3,2,2,6,3,0,1,0,1,0,0,0,"Hernandez, Jessennya"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,1,2,3,5,8,3,2,1,0,0,0,0,0,0,"Elmeligy, Nehal M"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,3,10,4,4,3,1,1,0,0,0,0,0,0,0,"Levine, Patrick A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,0,9,2,4,6,2,1,2,3,0,1,0,1,0,"Elmeligy, Nehal M"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,2,7,4,7,7,0,1,1,0,0,0,0,0,0,"Hernandez, Jessennya"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,0,5,2,3,4,2,2,4,1,0,0,0,0,0,"Hernandez, Jessennya"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,2,5,9,5,6,1,2,0,0,0,0,0,0,0,"Thomas, Merin A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,3,7,6,2,3,2,0,0,0,0,0,0,0,1,"Levine, Patrick A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,1,6,5,8,4,3,2,0,1,0,0,0,1,0,"Thomas, Merin A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,0,7,8,3,7,3,0,0,0,0,0,0,1,0,"Thomas, Merin A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,1,2,5,4,4,3,3,1,0,1,0,0,2,0,"Alexander, Alishia"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,1,6,7,5,3,2,0,3,0,0,0,0,1,0,"Elmeligy, Nehal M"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,6,5,7,4,1,2,0,1,0,1,0,0,0,1,"Levine, Patrick A"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,DIS,0,6,5,8,3,2,2,0,1,0,0,0,1,0,"Alexander, Alishia"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,LCD,3,11,5,6,13,4,2,4,0,0,0,1,4,0,"Peach, Matthew"
2019,Fall,2019-fa,SOC,100,Introduction to Sociology,ONL,0,46,5,2,0,0,0,2,0,0,0,0,0,0,"Steward, Daniel J"
2019,Fall,2019-fa,SOC,101,Sociology of Gender,ONL,8,13,8,9,8,2,0,3,1,3,0,1,2,0,"Krueger, Julie C"
2019,Fall,2019-fa,SOC,160,Global Ineq and Social Change,LEC,0,10,9,10,7,10,8,5,1,1,0,0,0,0,"Leicht, Kevin"
2019,Fall,2019-fa,SOC,162,Intro to Intl Health Policy,LEC,0,0,3,2,7,6,0,3,0,0,1,0,1,0,"Clarke, Caitlin L"
2019,Fall,2019-fa,SOC,163,Social Problems,LEC,7,13,8,5,5,5,5,2,3,1,0,1,0,0,"Akresh, Ilana R"
2019,Fall,2019-fa,SOC,200,Intro to Sociological Theory,LCD,6,24,15,6,11,7,1,3,3,1,0,0,0,0,"Peach, Matthew"
2019,Fall,2019-fa,SOC,225,Race and Ethnicity,LEC,0,17,8,4,5,1,0,2,0,0,0,0,0,0,"Schneider, Matthew J"
2019,Fall,2019-fa,SOC,270,Global Demography,ONL,2,9,2,7,4,2,3,7,2,2,2,4,1,2,"Buckley, Cynthia"
2019,Fall,2019-fa,SOC,275,Criminology,LEC,2,17,23,7,4,6,2,1,2,1,0,0,3,0,"Atiles Osoria, Jose"
2019,Fall,2019-fa,SOC,275,Criminology,ONL,0,19,5,3,2,2,0,1,0,0,0,0,0,0,"Lee, Meggan J"
2019,Fall,2019-fa,SOC,275,Criminology,ONL,0,23,0,2,4,0,4,1,0,3,0,1,0,0,"Singh, Ajay"
2019,Fall,2019-fa,SOC,280,Intro to Social Statistics,Q,1,6,1,4,3,1,1,1,2,0,2,0,2,0,"Akresh, Ilana R"
2019,Fall,2019-fa,SOC,310,Sociology of Deviance,LEC,0,38,7,7,6,0,0,6,0,0,1,0,0,0,"Steward, Daniel J"
2019,Fall,2019-fa,SOC,378,Sociology of Law,LEC,1,17,10,3,4,3,2,1,0,0,0,1,5,0,"Atiles Osoria, Jose"
2019,Fall,2019-fa,SOC,380,Social Research Methods,Q,0,9,3,0,6,3,0,3,0,0,3,0,0,0,"Steward, Daniel J"
2019,Fall,2019-fa,SOC,380,Social Research Methods,Q,1,12,4,4,4,1,0,1,0,0,0,0,0,0,"Steward, Daniel J"
2019,Fall,2019-fa,SOCW,101,SOCW Orientation Seminar,LCD,19,16,5,3,3,2,2,1,1,0,1,0,2,0,"Wilson Smith, Carol J"
2019,Fall,2019-fa,SOCW,200,Introduction to Social Work,LCD,1,9,11,9,3,3,2,1,1,0,0,0,2,0,"Earls Larrison, Tara"
2019,Fall,2019-fa,SOCW,200,Introduction to Social Work,LCD,3,8,10,9,4,4,0,3,0,0,1,0,3,0,"Earls Larrison, Tara"
2019,Fall,2019-fa,SOCW,200,Introduction to Social Work,LCD,7,6,13,6,2,2,2,0,1,1,1,0,2,0,"Dunlap Johnson, Kenna E"
2019,Fall,2019-fa,SOCW,225,Intro Stat for Social Work,LEC,3,8,4,2,4,2,1,1,1,0,0,0,0,1,"Garthe, Rachel C"
2019,Fall,2019-fa,SOCW,240,Death & Dying,LCD,3,6,8,4,2,1,3,1,2,0,0,0,0,0,"Andrade, Flavia C"
2019,Fall,2019-fa,SOCW,240,Death & Dying,LCD,4,6,3,3,3,1,1,2,1,2,1,0,2,0,"Andrade, Flavia C"
2019,Fall,2019-fa,SOCW,297,Asian Families in America,LCD,0,37,1,0,1,0,0,0,0,0,0,0,0,0,"Balgopal, Anita A"
2019,Fall,2019-fa,SOCW,300,Diversity: Identities & Issues,LCD,2,28,9,4,6,3,3,2,0,0,0,0,1,1,"Carter-Black, Janet D"
2019,Fall,2019-fa,SOCW,300,Diversity: Identities & Issues,LCD,2,36,5,4,3,2,3,1,1,0,0,0,2,1,"Goffnett, Jacob M"
2019,Fall,2019-fa,SOCW,360,Social Work and the Military,ONL,4,17,2,0,3,1,0,1,0,0,1,0,0,0,"Crowell, Dennis J"
2019,Fall,2019-fa,SOCW,400,Generalist SW Practice Methods,ONL,1,15,6,0,0,2,0,0,0,0,0,0,0,0,"Leytham Powell, Tara"
2019,Fall,2019-fa,SOCW,400,Generalist SW Practice Methods,ONL,1,15,3,2,3,0,0,0,0,0,0,0,0,0,"Mauck, Carol W"
2019,Fall,2019-fa,SOCW,400,Generalist SW Practice Methods,ONL,0,24,0,0,1,0,0,0,0,0,0,0,0,0,"Harden, Kimberly L"
